"STUDYID","DOMAIN","USUBJID","POOLID","FWSEQ","FWGRPID","FWTESTCD","FWTEST","FWORRES","FWORRESU","FWSTRESC","FWSTRESN","FWSTRESU","FWSTAT","FWREASND","FWEXCLFL","FWREASEX","FWDTC","FWENDTC","FWDY","FWENDY"
"GLP003","FW","107001449",NA,711,NA,"FC","Food Consumption","221.3","g","31.61",31.61,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:31:42","2007-07-03T14:47:13",15,22
"GLP003","FW","107001449",NA,712,NA,"FC","Food Consumption","170.5","g","28.42",28.42,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:47:13","2007-07-09T06:28:52",22,28
"GLP003","FW","107001449",NA,713,NA,"WC","Water Consumption","30.0","g","30.00",30,"g/animal/day",NA,NA,NA,NA,"2007-07-09T08:40:22","2007-07-10T08:05:49",28,29
"GLP003","FW","107001392",NA,714,NA,"FC","Food Consumption","188.0","g","26.86",26.86,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:05:12","2007-06-19T08:45:06",1,8
"GLP003","FW","107001392",NA,715,NA,"FC","Food Consumption","195.4","g","27.91",27.91,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:45:07","2007-06-26T08:32:04",8,15
"GLP003","FW","107001392",NA,716,NA,"FC","Food Consumption","210.3","g","30.04",30.04,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:32:04","2007-07-03T14:47:43",15,22
"GLP003","FW","107001392",NA,717,NA,"FC","Food Consumption","161.6","g","26.93",26.93,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:47:44","2007-07-09T06:28:59",22,28
"GLP003","FW","107001392",NA,718,NA,"WC","Water Consumption","40.6","g","40.60",40.6,"g/animal/day",NA,NA,NA,NA,"2007-07-09T08:40:31","2007-07-10T08:05:59",28,29
"GLP003","FW","107001495",NA,719,NA,"FC","Food Consumption","198.4","g","28.34",28.34,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:05:23","2007-06-19T08:45:21",1,8
"GLP003","FW","107001495",NA,720,NA,"FC","Food Consumption","201.7","g","28.81",28.81,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:45:21","2007-06-26T08:32:17",8,15
"GLP003","FW","107001495",NA,721,NA,"FC","Food Consumption","251.2","g","35.89",35.89,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:32:17","2007-07-03T14:48:15",15,22
"GLP003","FW","107001495",NA,722,NA,"FC","Food Consumption","188.3","g","31.38",31.38,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:48:15","2007-07-09T06:29:09",22,28
"GLP003","FW","107001495",NA,723,NA,"WC","Water Consumption","40.8","g","40.80",40.8,"g/animal/day",NA,NA,NA,NA,"2007-07-09T08:40:40","2007-07-10T08:06:20",28,29
"GLP003","FW","107001391",NA,724,NA,"FC","Food Consumption","220.6","g","31.51",31.51,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:05:30","2007-06-19T08:45:39",1,8
"GLP003","FW","107001391",NA,725,NA,"FC","Food Consumption","225.5","g","32.21",32.21,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:45:39","2007-06-26T08:32:38",8,15
"GLP003","FW","107001391",NA,726,NA,"FC","Food Consumption","218.1","g","31.16",31.16,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:32:38","2007-07-03T14:48:54",15,22
"GLP003","FW","107001391",NA,727,NA,"FC","Food Consumption","167.7","g","27.95",27.95,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:48:54","2007-07-09T06:29:16",22,28
"GLP003","FW","107001391",NA,728,NA,"WC","Water Consumption","19.4","g","19.40",19.4,"g/animal/day",NA,NA,NA,NA,"2007-07-09T08:41:04","2007-07-10T08:06:32",28,29
"GLP003","FW","107001477",NA,729,NA,"FC","Food Consumption","207.5","g","29.64",29.64,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:05:38","2007-06-19T08:46:01",1,8
"GLP003","FW","107001477",NA,730,NA,"FC","Food Consumption","221.2","g","31.60",31.6,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:46:01","2007-06-26T08:32:50",8,15
"GLP003","FW","107001477",NA,731,NA,"FC","Food Consumption","210.8","g","30.11",30.11,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:32:50","2007-07-03T14:49:27",15,22
"GLP003","FW","107001477",NA,732,NA,"FC","Food Consumption","164.8","g","27.47",27.47,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:49:27","2007-07-09T06:29:29",22,28
"GLP003","FW","107001477",NA,733,NA,"WC","Water Consumption","20.8","g","20.80",20.8,"g/animal/day",NA,NA,NA,NA,"2007-07-09T08:41:21","2007-07-10T08:06:44",28,29
"GLP003","FW","107001369",NA,734,NA,"FC","Food Consumption","190.1","g","27.16",27.16,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:05:47","2007-06-19T08:46:23",1,8
"GLP003","FW","107001369",NA,735,NA,"FC","Food Consumption","199.0","g","28.43",28.43,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:46:23","2007-06-26T08:33:14",8,15
"GLP003","FW","107001369",NA,736,NA,"FC","Food Consumption","214.7","g","30.67",30.67,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:33:14","2007-07-03T14:50:05",15,22
"GLP003","FW","107001369",NA,737,NA,"FC","Food Consumption","180.6","g","30.10",30.1,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:50:05","2007-07-09T06:29:38",22,28
"GLP003","FW","107001369",NA,738,NA,"WC","Water Consumption","16.9","g","16.90",16.9,"g/animal/day",NA,NA,NA,NA,"2007-07-10T06:46:00","2007-07-11T08:19:00",29,30
"GLP003","FW","107001461",NA,739,NA,"FC","Food Consumption","192.3","g","27.47",27.47,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:05:57","2007-06-19T08:46:40",1,8
"GLP003","FW","107001461",NA,740,NA,"FC","Food Consumption","213.3","g","30.47",30.47,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:46:40","2007-06-26T08:33:27",8,15
"GLP003","FW","107001461",NA,741,NA,"FC","Food Consumption","229.3","g","32.76",32.76,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:33:27","2007-07-03T14:50:46",15,22
"GLP003","FW","107001461",NA,742,NA,"FC","Food Consumption","188.2","g","31.37",31.37,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:50:46","2007-07-09T06:29:49",22,28
"GLP003","FW","107001461",NA,743,NA,"WC","Water Consumption","39.9","g","39.90",39.9,"g/animal/day",NA,NA,NA,NA,"2007-07-10T06:46:16","2007-07-11T08:19:16",29,30
"GLP003","FW","107001376",NA,744,NA,"FC","Food Consumption","191.9","g","27.41",27.41,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:06:04","2007-06-19T08:46:56",1,8
"GLP003","FW","107001376",NA,745,NA,"FC","Food Consumption","213.5","g","30.50",30.5,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:46:56","2007-06-26T08:33:41",8,15
"GLP003","FW","107001376",NA,746,NA,"FC","Food Consumption","238.1","g","34.01",34.01,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:33:41","2007-07-03T14:51:24",15,22
"GLP003","FW","107001376",NA,747,NA,"FC","Food Consumption","173.9","g","28.98",28.98,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:51:24","2007-07-09T06:30:00",22,28
"GLP003","FW","107001376",NA,748,NA,"WC","Water Consumption","19.3","g","19.30",19.3,"g/animal/day",NA,NA,NA,NA,"2007-07-10T06:46:34","2007-07-11T08:19:25",29,30
"GLP003","FW","107001420",NA,749,NA,"FC","Food Consumption","214.4","g","30.63",30.63,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:06:11","2007-06-19T08:47:11",1,8
"GLP003","FW","107001420",NA,750,NA,"FC","Food Consumption","220.6","g","31.51",31.51,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:47:12","2007-06-26T08:33:53",8,15
"GLP003","FW","107001420",NA,751,NA,"FC","Food Consumption","218.4","g","31.20",31.2,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:33:53","2007-07-03T14:52:05",15,22
"GLP003","FW","107001420",NA,752,NA,"FC","Food Consumption","174.5","g","29.08",29.08,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:52:05","2007-07-09T06:30:09",22,28
"GLP003","FW","107001420",NA,753,NA,"WC","Water Consumption","31.5","g","31.50",31.5,"g/animal/day",NA,NA,NA,NA,"2007-07-10T06:46:53","2007-07-11T08:19:34",29,30
"GLP003","FW","107001350",NA,754,NA,"FC","Food Consumption","190.3","g","27.19",27.19,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:06:19","2007-06-19T08:47:28",1,8
"GLP003","FW","107001350",NA,755,NA,"FC","Food Consumption","194.5","g","27.79",27.79,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:47:28","2007-06-26T08:34:10",8,15
"GLP003","FW","107001350",NA,756,NA,"FC","Food Consumption","192.4","g","27.49",27.49,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:34:10","2007-07-03T14:52:48",15,22
"GLP003","FW","107001350",NA,757,NA,"FC","Food Consumption","167.7","g","27.95",27.95,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:52:48","2007-07-09T06:30:20",22,28
"GLP003","FW","107001350",NA,758,NA,"WC","Water Consumption","18.9","g","18.90",18.9,"g/animal/day",NA,NA,NA,NA,"2007-07-10T06:47:17","2007-07-11T08:19:42",29,30
"GLP003","FW","107001474",NA,759,NA,"FC","Food Consumption","208.5","g","29.79",29.79,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:06:27","2007-06-19T08:47:45",1,8
"GLP003","FW","107001474",NA,760,NA,"FC","Food Consumption","199.2","g","28.46",28.46,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:47:45","2007-06-26T08:34:24",8,15
"GLP003","FW","107001474",NA,761,NA,"FC","Food Consumption","217.3","g","31.04",31.04,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:34:24","2007-07-03T14:53:21",15,22
"GLP003","FW","107001474",NA,762,NA,"FC","Food Consumption","179.4","g","29.90",29.9,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:53:21","2007-07-09T06:30:33",22,28
"GLP003","FW","107001474",NA,763,NA,"FC","Food Consumption","135.7","g","33.93",33.93,"g/animal/day",NA,NA,NA,NA,"2007-07-13T10:33:20","2007-07-17T07:55:55",32,36
"GLP003","FW","107001474",NA,764,NA,"FC","Food Consumption","192.8","g","32.13",32.13,"g/animal/day",NA,NA,NA,NA,"2007-07-17T07:55:55","2007-07-23T07:31:30",36,42
"GLP003","FW","107001474",NA,765,NA,"WC","Water Consumption","20.4","g","20.40",20.4,"g/animal/day",NA,NA,NA,NA,"2007-07-09T08:41:30","2007-07-10T08:06:54",28,29
"GLP003","FW","107001474",NA,766,NA,"WC","Water Consumption","32.1","g","32.10",32.1,"g/animal/day",NA,NA,NA,NA,"2007-07-23T08:48:01","2007-07-24T08:28:55",42,43
"GLP003","FW","107001446",NA,767,NA,"FC","Food Consumption","223.3","g","31.90",31.9,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:06:34","2007-06-19T08:48:05",1,8
"GLP003","FW","107001446",NA,768,NA,"FC","Food Consumption","235.6","g","33.66",33.66,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:48:05","2007-06-26T08:34:46",8,15
"GLP003","FW","107001446",NA,769,NA,"FC","Food Consumption","257.3","g","36.76",36.76,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:34:46","2007-07-03T14:54:20",15,22
"GLP003","FW","107001446",NA,770,NA,"FC","Food Consumption","205.5","g","34.25",34.25,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:54:21","2007-07-09T06:30:41",22,28
"GLP003","FW","107001446",NA,771,NA,"FC","Food Consumption","149.5","g","37.38",37.38,"g/animal/day",NA,NA,NA,NA,"2007-07-13T10:33:27","2007-07-17T07:56:24",32,36
"GLP003","FW","107001446",NA,772,NA,"FC","Food Consumption","221.4","g","36.90",36.9,"g/animal/day",NA,NA,NA,NA,"2007-07-17T07:56:24","2007-07-23T07:31:44",36,42
"GLP003","FW","107001446",NA,773,NA,"WC","Water Consumption","6.6","g","6.60",6.6,"g/animal/day",NA,NA,NA,NA,"2007-07-09T08:41:43","2007-07-10T08:07:08",28,29
"GLP003","FW","107001446",NA,774,NA,"WC","Water Consumption","19.5","g","19.50",19.5,"g/animal/day",NA,NA,NA,NA,"2007-07-23T08:48:14","2007-07-24T08:29:05",42,43
"GLP003","FW","107001485",NA,775,NA,"FC","Food Consumption","166.4","g","23.77",23.77,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:06:41","2007-06-19T08:48:21",1,8
"GLP003","FW","107001485",NA,776,NA,"FC","Food Consumption","191.6","g","27.37",27.37,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:48:21","2007-06-26T08:35:04",8,15
"GLP003","FW","107001485",NA,777,NA,"FC","Food Consumption","195.1","g","27.87",27.87,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:35:04","2007-07-03T14:55:03",15,22
"GLP003","FW","107001485",NA,778,NA,"FC","Food Consumption","154.6","g","25.77",25.77,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:55:03","2007-07-09T06:31:09",22,28
"GLP003","FW","107001485",NA,779,NA,"FC","Food Consumption","113.6","g","28.40",28.4,"g/animal/day",NA,NA,NA,NA,"2007-07-13T10:33:39","2007-07-17T07:56:51",32,36
"GLP003","FW","107001485",NA,780,NA,"FC","Food Consumption","158.3","g","26.38",26.38,"g/animal/day",NA,NA,NA,NA,"2007-07-17T07:56:52","2007-07-23T07:31:58",36,42
"GLP003","FW","107001485",NA,781,NA,"WC","Water Consumption","30.3","g","30.30",30.3,"g/animal/day",NA,NA,NA,NA,"2007-07-09T08:41:55","2007-07-10T08:07:26",28,29
"GLP003","FW","107001485",NA,782,NA,"WC","Water Consumption","23.0","g","23.00",23,"g/animal/day",NA,NA,NA,NA,"2007-07-23T08:48:29","2007-07-24T08:29:15",42,43
"GLP003","FW","107001435",NA,783,NA,"FC","Food Consumption","193.8","g","27.69",27.69,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:06:48","2007-06-19T08:48:41",1,8
"GLP003","FW","107001435",NA,784,NA,"FC","Food Consumption","205.6","g","29.37",29.37,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:48:41","2007-06-26T08:35:15",8,15
"GLP003","FW","107001435",NA,785,NA,"FC","Food Consumption","216.8","g","30.97",30.97,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:35:15","2007-07-03T14:55:59",15,22
"GLP003","FW","107001435",NA,786,NA,"FC","Food Consumption","195.0","g","32.50",32.5,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:55:59","2007-07-09T06:31:18",22,28
"GLP003","FW","107001435",NA,787,NA,"FC","Food Consumption","141.4","g","35.35",35.35,"g/animal/day",NA,NA,NA,NA,"2007-07-13T10:38:42","2007-07-17T07:57:15",32,36
"GLP003","FW","107001435",NA,788,NA,"FC","Food Consumption","189.2","g","31.53",31.53,"g/animal/day",NA,NA,NA,NA,"2007-07-17T07:57:15","2007-07-23T07:32:10",36,42
"GLP003","FW","107001435",NA,789,NA,"WC","Water Consumption","21.4","g","21.40",21.4,"g/animal/day",NA,NA,NA,NA,"2007-07-10T06:47:45","2007-07-11T08:19:52",29,30
"GLP003","FW","107001435",NA,790,NA,"WC","Water Consumption","17.8","g","17.80",17.8,"g/animal/day",NA,NA,NA,NA,"2007-07-23T08:48:42","2007-07-24T08:29:26",42,43
"GLP003","FW","107001383",NA,791,NA,"FC","Food Consumption","188.6","g","26.94",26.94,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:06:55","2007-06-19T08:48:59",1,8
"GLP003","FW","107001383",NA,792,NA,"FC","Food Consumption","207.1","g","29.59",29.59,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:48:59","2007-06-26T08:35:29",8,15
"GLP003","FW","107001383",NA,793,NA,"FC","Food Consumption","223.5","g","31.93",31.93,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:35:30","2007-07-03T14:56:43",15,22
"GLP003","FW","107001383",NA,794,NA,"FC","Food Consumption","188.9","g","31.48",31.48,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:56:43","2007-07-09T06:31:28",22,28
"GLP003","FW","107001383",NA,795,NA,"FC","Food Consumption","129.1","g","32.28",32.28,"g/animal/day",NA,NA,NA,NA,"2007-07-13T10:34:30","2007-07-17T07:57:42",32,36
"GLP003","FW","107001383",NA,796,NA,"FC","Food Consumption","188.6","g","31.43",31.43,"g/animal/day",NA,NA,NA,NA,"2007-07-17T07:57:42","2007-07-23T07:32:24",36,42
"GLP003","FW","107001383",NA,797,NA,"WC","Water Consumption","41.6","g","41.60",41.6,"g/animal/day",NA,NA,NA,NA,"2007-07-10T06:48:04","2007-07-11T08:20:02",29,30
"GLP003","FW","107001383",NA,798,NA,"WC","Water Consumption","34.8","g","34.80",34.8,"g/animal/day",NA,NA,NA,NA,"2007-07-23T08:48:56","2007-07-24T08:29:42",42,43
"GLP003","FW","107001533",NA,799,NA,"FC","Food Consumption","136.2","g","19.46",19.46,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:24:21","2007-06-21T08:51:27",1,8
"GLP003","FW","107001533",NA,800,NA,"FC","Food Consumption","154.4","g","22.06",22.06,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:51:27","2007-06-28T08:25:48",8,15
"GLP003","FW","107001533",NA,801,NA,"FC","Food Consumption","173.2","g","24.74",24.74,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:25:48","2007-07-05T13:31:39",15,22
"GLP003","FW","107001533",NA,802,NA,"FC","Food Consumption","130.5","g","21.75",21.75,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:31:39","2007-07-11T06:26:33",22,28
"GLP003","FW","107001533",NA,803,NA,"WC","Water Consumption","26.7","g","26.70",26.7,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:42:03","2007-07-12T08:22:17",28,29
"GLP003","FW","107001617",NA,804,NA,"FC","Food Consumption","126.2","g","18.03",18.03,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:24:26","2007-06-21T08:51:40",1,8
"GLP003","FW","107001617",NA,805,NA,"FC","Food Consumption","143.4","g","20.49",20.49,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:51:40","2007-06-28T08:26:03",8,15
"GLP003","FW","107001617",NA,806,NA,"FC","Food Consumption","145.9","g","20.84",20.84,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:26:03","2007-07-05T13:31:54",15,22
"GLP003","FW","107001617",NA,807,NA,"FC","Food Consumption","101.7","g","16.95",16.95,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:31:54","2007-07-11T06:26:46",22,28
"GLP003","FW","107001617",NA,808,NA,"WC","Water Consumption","16.6","g","16.60",16.6,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:42:12","2007-07-12T08:22:24",28,29
"GLP003","FW","107001578",NA,809,NA,"FC","Food Consumption","133.7","g","19.10",19.1,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:24:34","2007-06-21T08:51:54",1,8
"GLP003","FW","107001578",NA,810,NA,"FC","Food Consumption","148.9","g","21.27",21.27,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:51:54","2007-06-28T08:26:18",8,15
"GLP003","FW","107001578",NA,811,NA,"FC","Food Consumption","159.5","g","22.79",22.79,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:26:18","2007-07-05T13:32:09",15,22
"GLP003","FW","107001578",NA,812,NA,"FC","Food Consumption","105.3","g","17.55",17.55,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:32:09","2007-07-11T06:26:57",22,28
"GLP003","FW","107001578",NA,813,NA,"WC","Water Consumption","30.6","g","30.60",30.6,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:42:20","2007-07-12T08:22:33",28,29
"GLP003","FW","107001571",NA,814,NA,"FC","Food Consumption","120.4","g","17.20",17.2,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:24:43","2007-06-21T08:52:09",1,8
"GLP003","FW","107001571",NA,815,NA,"FC","Food Consumption","137.7","g","19.67",19.67,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:52:09","2007-06-28T08:26:32",8,15
"GLP003","FW","107001571",NA,816,NA,"FC","Food Consumption","139.7","g","19.96",19.96,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:26:33","2007-07-05T13:32:25",15,22
"GLP003","FW","107001571",NA,817,NA,"FC","Food Consumption","109.6","g","18.27",18.27,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:32:25","2007-07-11T06:27:06",22,28
"GLP003","FW","107001571",NA,818,NA,"WC","Water Consumption","19.2","g","19.20",19.2,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:42:29","2007-07-12T08:22:44",28,29
"GLP003","FW","107001532",NA,819,NA,"FC","Food Consumption","144.1","g","20.59",20.59,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:24:51","2007-06-21T08:52:23",1,8
"GLP003","FW","107001532",NA,820,NA,"FC","Food Consumption","155.5","g","22.21",22.21,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:52:23","2007-06-28T08:26:46",8,15
"GLP003","FW","107001532",NA,821,NA,"FC","Food Consumption","170.4","g","24.34",24.34,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:26:46","2007-07-05T13:32:47",15,22
"GLP003","FW","107001532",NA,822,NA,"FC","Food Consumption","120.0","g","20.00",20,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:32:47","2007-07-11T06:27:16",22,28
"GLP003","FW","107001532",NA,823,NA,"WC","Water Consumption","67.0","g","67.00",67,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:42:37","2007-07-12T08:22:53",28,29
"GLP003","FW","107001522",NA,824,NA,"FC","Food Consumption","146.5","g","20.93",20.93,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:25:03","2007-06-21T08:52:37",1,8
"GLP003","FW","107001522",NA,825,NA,"FC","Food Consumption","161.3","g","23.04",23.04,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:52:37","2007-06-28T08:27:00",8,15
"GLP003","FW","107001522",NA,826,NA,"FC","Food Consumption","154.5","g","22.07",22.07,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:27:00","2007-07-05T13:33:01",15,22
"GLP003","FW","107001522",NA,827,NA,"FC","Food Consumption","118.6","g","19.77",19.77,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:33:01","2007-07-11T06:27:27",22,28
"GLP003","FW","107001522",NA,828,NA,"WC","Water Consumption","22.8","g","22.80",22.8,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:52:05","2007-07-13T08:13:56",29,30
"GLP003","FW","107001610",NA,829,NA,"FC","Food Consumption","136.2","g","19.46",19.46,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:25:11","2007-06-21T08:52:54",1,8
"GLP003","FW","107001610",NA,830,NA,"FC","Food Consumption","161.9","g","23.13",23.13,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:52:54","2007-06-28T08:27:13",8,15
"GLP003","FW","107001610",NA,831,NA,"FC","Food Consumption","162.5","g","23.21",23.21,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:27:13","2007-07-05T13:33:17",15,22
"GLP003","FW","107001610",NA,832,NA,"FC","Food Consumption","134.4","g","22.40",22.4,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:33:17","2007-07-11T06:27:38",22,28
"GLP003","FW","107001610",NA,833,NA,"WC","Water Consumption","51.2","g","51.20",51.2,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:52:19","2007-07-13T08:14:04",29,30
"GLP003","FW","107001504",NA,834,NA,"FC","Food Consumption","135.0","g","19.29",19.29,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:25:29","2007-06-21T08:53:08",1,8
"GLP003","FW","107001504",NA,835,NA,"FC","Food Consumption","145","g","20.7",20.7,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:53:09","2007-06-28T08:27:28",8,15
"GLP003","FW","107001504",NA,836,NA,"FC","Food Consumption","166.1","g","23.73",23.73,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:27:28","2007-07-05T13:33:31",15,22
"GLP003","FW","107001504",NA,837,NA,"FC","Food Consumption","130.6","g","21.77",21.77,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:33:31","2007-07-11T06:27:52",22,28
"GLP003","FW","107001504",NA,838,NA,"WC","Water Consumption","19.0","g","19.00",19,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:52:33","2007-07-13T08:14:12",29,30
"GLP003","FW","107001536",NA,839,NA,"FC","Food Consumption","139.1","g","19.87",19.87,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:25:37","2007-06-21T08:53:24",1,8
"GLP003","FW","107001536",NA,840,NA,"FC","Food Consumption","134.1","g","19.16",19.16,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:53:24","2007-06-28T08:27:41",8,15
"GLP003","FW","107001536",NA,841,NA,"FC","Food Consumption","133.6","g","19.09",19.09,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:27:41","2007-07-05T13:33:46",15,22
"GLP003","FW","107001536",NA,842,NA,"FC","Food Consumption","107.6","g","17.93",17.93,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:33:46","2007-07-11T06:28:01",22,28
"GLP003","FW","107001536",NA,843,NA,"WC","Water Consumption","12","g","12.0",12,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:52:46","2007-07-13T08:14:21",29,30
"GLP003","FW","107001633",NA,844,NA,"FC","Food Consumption","136.9","g","19.56",19.56,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:25:50","2007-06-21T08:53:38",1,8
"GLP003","FW","107001633",NA,845,NA,"FC","Food Consumption","147.9","g","21.13",21.13,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:53:38","2007-06-28T08:27:55",8,15
"GLP003","FW","107001633",NA,846,NA,"FC","Food Consumption","161.3","g","23.04",23.04,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:27:55","2007-07-05T13:34:06",15,22
"GLP003","FW","107001633",NA,847,NA,"FC","Food Consumption","112.9","g","18.82",18.82,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:34:06","2007-07-11T06:28:12",22,28
"GLP003","FW","107001633",NA,848,NA,"WC","Water Consumption","33.2","g","33.20",33.2,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:53:00","2007-07-13T08:14:30",29,30
"GLP003","FW","107001628",NA,849,NA,"FC","Food Consumption","129.9","g","18.56",18.56,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:25:57","2007-06-21T08:53:52",1,8
"GLP003","FW","107001628",NA,850,NA,"FC","Food Consumption","134.7","g","19.24",19.24,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:53:52","2007-06-28T08:28:07",8,15
"GLP003","FW","107001628",NA,851,NA,"FC","Food Consumption","143.9","g","20.56",20.56,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:28:07","2007-07-05T13:34:20",15,22
"GLP003","FW","107001628",NA,852,NA,"FC","Food Consumption","111.1","g","18.52",18.52,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:34:20","2007-07-11T06:28:23",22,28
"GLP003","FW","107001628",NA,853,NA,"FC","Food Consumption","78.1","g","19.53",19.53,"g/animal/day",NA,NA,NA,NA,"2007-07-15T09:49:38","2007-07-19T09:30:56",32,36
