"STUDYID","DOMAIN","USUBJID","POOLID","EXSEQ","EXTRT","EXDOSE","EXDOSTXT","EXDOSU","EXDOSFRM","EXDOSFRQ","EXROUTE","EXLOT","EXLOC","EXMETHOD","EXTRTV","EXVAMT","EXVAMTU","EXADJ","EXSTDTC","EXENDTC","EXSTDY","EXENDY","EXDUR","EXTPT","EXTPTNUM","EXELTM","EXTPTREF","EXRFTDTC"
"PDS2014","EX","PDS2014-0046",NA,1075,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T10:18:37",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1076,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:35:09",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1077,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:38:19",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1078,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:56:44",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1079,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T10:00:02",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1080,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:15:55",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1081,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:38:50",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1082,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:49:47",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1083,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:32:42",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1084,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:30:01",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1085,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T08:07:10",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1086,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:33:32",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1087,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T08:02:38",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1088,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T08:24:31",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1089,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T08:26:33",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1090,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:44:20",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1091,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:41:13",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1092,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:22:39",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1093,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T10:04:05",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1094,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:20:11",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1095,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T09:15:52",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1096,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T07:15:17",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1097,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T10:44:38",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1098,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T09:22:23",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1099,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:57:53",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1100,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T09:36:00",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1101,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T09:27:59",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1102,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T08:25:50",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1103,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T08:38:57",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0046",NA,1104,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-09T11:20:22",NA,30,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1105,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T10:20:17",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1106,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:35:56",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1107,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:38:58",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1108,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:57:27",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1109,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T09:59:35",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1110,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:15:42",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1111,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:38:30",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1112,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:51:02",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1113,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:31:42",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1114,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:31:16",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1115,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T08:07:33",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1116,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:34:25",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1117,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T08:03:17",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1118,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T08:25:09",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1119,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T08:27:08",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1120,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:43:38",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1121,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:41:29",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1122,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:22:55",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1123,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T10:04:35",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1124,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:20:33",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1125,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T09:15:33",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1126,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T07:15:51",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1127,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T10:44:15",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1128,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T09:22:09",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1129,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:58:23",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1130,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T09:35:39",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1131,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T09:27:16",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1132,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T08:25:30",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1133,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T08:39:21",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0047",NA,1134,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-09T11:20:51",NA,30,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1135,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T10:19:51",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1136,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:35:33",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1137,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:39:19",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1138,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:58:18",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1139,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T09:59:49",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1140,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:16:11",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1141,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:39:13",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1142,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:51:30",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1143,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T13:33:11",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1144,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T11:30:19",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1145,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T08:08:25",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1146,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:34:40",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1147,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T08:03:01",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1148,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T08:25:25",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1149,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T08:27:25",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1150,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:44:00",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1151,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T10:41:47",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1152,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T08:23:30",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1153,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T10:05:17",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1154,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T09:20:53",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1155,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T09:15:17",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1156,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T07:16:54",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1157,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T10:45:34",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1158,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T09:23:12",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1159,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:59:47",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1160,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T09:36:25",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1161,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T09:28:42",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1162,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T08:26:11",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1163,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T08:40:02",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0048",NA,1164,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-09T11:21:24",NA,30,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0049",NA,1165,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T10:19:26",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0049",NA,1166,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T11:34:24",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0049",NA,1167,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T12:39:40",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0049",NA,1168,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T10:57:49",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0049",NA,1169,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T10:00:17",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0049",NA,1170,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T09:16:26",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0049",NA,1171,"PDS-FAKEDRUG-111",200,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:38:08",NA,7,NA,NA,NA,NA,NA,NA,NA
