"STUDYID","DOMAIN","USUBJID","MISEQ","MIGRPID","MIREFID","MISPID","MITESTCD","MITEST","MIBODSYS","MIORRES","MISTRESC","MIRESCAT","MISTAT","MIREASND","MINAM","MISPEC","MIANTREG","MISPCCND","MISPCUFL","MIMETHOD","MILAT","MIDIR","MIEVAL","MISEV","MIDTHREL","MIDTC","MIDY"
"PDS2014","MI","PDS2014-0062",702,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ARTERY, AORTA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",703,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Fat vacuoles, diffuse, grade 2","Fat vacuoles","NON-NEOPLASTIC",NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MODERATE",NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",704,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",705,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",706,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"JOINT, STIFLE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",707,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",708,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, COAGULATING",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",709,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EPIDIDYMIS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",710,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",711,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EYE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",712,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",713,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",714,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Necrosis, proximal tubule, focal, grade 2","Necrosis","NON-NEOPLASTIC",NA,NA,NA,"KIDNEY",NA,NA,NA,NA,"BILATERAL",NA,"PATHOLOGIST","MODERATE",NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",715,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",716,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, RECTUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",717,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",718,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARYNX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",719,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Vacuolization, centrilobular, grade 2","Vacuolization","NON-NEOPLASTIC",NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MODERATE",NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",720,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Macrophages intra-alveolar focal/multifocal, grade 1","Macrophages intra-alveolar focal/multifocal","NON-NEOPLASTIC",NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",721,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, MESENTERIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",722,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, POPLITEAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",723,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, MAMMARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",724,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, OPTIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",725,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Inflammation, acute, grade 1","Inflammation","NON-NEOPLASTIC",NA,NA,NA,"PANCREAS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",726,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PARATHYROID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",727,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, SCIATIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",728,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PEYER'S PATCH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",729,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",730,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Inflammation chronic, ventral + dorsolateral, grade 2","Inflammation chronic","NON-NEOPLASTIC",NA,NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MODERATE",NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",731,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBLINGUAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",732,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBMANDIBULAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",733,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, PAROTID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",734,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SEMINAL VESICLE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",735,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"MUSCLE, QUADRICEPS FEMORIS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",736,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SKIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",737,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, DUODENUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",738,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, ILEUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",739,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, JEJUNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",740,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, CERVICAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",741,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, LUMBAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",742,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, THORACIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",743,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Congestion, red pulp, diffuse, grade 1","Congestion","NON-NEOPLASTIC",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",744,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"STOMACH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",745,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TESTIS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",746,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"THYMUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",747,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Inflammation chronic, adventitia, focal, grade 1","Inflammation chronic","NON-NEOPLASTIC",NA,NA,NA,"GLAND, THYROID",NA,NA,NA,NA,"UNILATERAL",NA,"PATHOLOGIST","MILD",NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",748,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TONGUE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",749,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"TRACHEA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",750,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"URETER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0062",751,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Inflammation chronic, focal/multifocal, grade 1","Inflammation chronic","NON-NEOPLASTIC",NA,NA,NA,"URINARY BLADDER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T13:13:00",30
"PDS2014","MI","PDS2014-0063",752,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Vacuolization, cortex, diffuse, grade 1","Vacuolization","NON-NEOPLASTIC",NA,NA,NA,"GLAND, ADRENAL",NA,NA,NA,NA,"BILATERAL",NA,"PATHOLOGIST","MILD",NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",753,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ARTERY, AORTA",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",754,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Fat vacuoles, diffuse, grade 1","Fat vacuoles","NON-NEOPLASTIC",NA,NA,NA,"BONE MARROW, FEMUR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",755,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE MARROW, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",756,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BONE, STERNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",757,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"JOINT, STIFLE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",758,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"BRAIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",759,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, COAGULATING",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",760,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EPIDIDYMIS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",761,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"ESOPHAGUS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",762,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"EYE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",763,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, HARDERIAN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",764,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"HEART",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",765,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Basophilia tubule(s), cortex, focal/multifocal, grade 1","Basophilia tubule(s)","NON-NEOPLASTIC",NA,NA,NA,"KIDNEY",NA,NA,NA,NA,"UNILATERAL",NA,"PATHOLOGIST","MILD",NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",766,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, COLON",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",767,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, RECTUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",768,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARGE INTESTINE, CECUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",769,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LARYNX",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",770,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"MPS-aggregates multifocal, grade 1","MPS-aggregates multifocal","NON-NEOPLASTIC",NA,NA,NA,"LIVER",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",771,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Inflammation chronic, focal, grade 1","Inflammation chronic","NON-NEOPLASTIC",NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",772,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Macrophages intra-alveolar focal/multifocal, grade 1","Macrophages intra-alveolar focal/multifocal","NON-NEOPLASTIC",NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",773,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Metaplasia, chondro-osseous, focal, grade 1","Metaplasia","NON-NEOPLASTIC",NA,NA,NA,"LUNG",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",774,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, MESENTERIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",775,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"LYMPH NODE, POPLITEAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",776,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, MAMMARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",777,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, OPTIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",778,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PANCREAS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",779,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PARATHYROID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",780,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"NERVE, SCIATIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",781,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"PEYER'S PATCH",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",782,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, PITUITARY",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",783,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Inflammation chronic, ventral, grade 1","Inflammation chronic","NON-NEOPLASTIC",NA,NA,NA,"GLAND, PROSTATE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",784,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBLINGUAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",785,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, SUBMANDIBULAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",786,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SALIVARY, PAROTID",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",787,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"GLAND, SEMINAL VESICLE",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",788,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"MUSCLE, QUADRICEPS FEMORIS",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",789,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SKIN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",790,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, DUODENUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",791,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, ILEUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",792,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SMALL INTESTINE, JEJUNUM",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",793,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, CERVICAL",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",794,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, LUMBAR",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",795,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"NORMAL","NORMAL",NA,NA,NA,NA,"SPINAL CORD, THORACIC",NA,NA,NA,NA,NA,NA,"PATHOLOGIST",NA,NA,"2011-01-09T14:52:00",30
"PDS2014","MI","PDS2014-0063",796,NA,NA,NA,"MIEXAM","Microscopic Examination",NA,"Congestion, red pulp, diffuse, grade 1","Congestion","NON-NEOPLASTIC",NA,NA,NA,"SPLEEN",NA,NA,NA,NA,NA,NA,"PATHOLOGIST","MILD",NA,"2011-01-09T14:52:00",30
