"STUDYID","DOMAIN","USUBJID","POOLID","CLSEQ","CLGRPID","CLREFID","CLSPID","CLTESTCD","CLTEST","CLCAT","CLSCAT","CLBODSYS","CLORRES","CLSTRESC","CLRESCAT","CLSTAT","CLREASND","CLLOC","CLEVAL","CLSEV","CLEXCLFL","CLREASEX","VISITDY","CLDTC","CLDY","CLTPT","CLTPTNUM","CLELTM","CLTPTREF","CLRFTDTC"
"PDS2014","CL","PDS2014-0041",NA,1865,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,3,"2010-12-13T12:41:07",3,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1866,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T08:21:38",30,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1867,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T06:32:11",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1868,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T10:38:59",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1869,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T08:26:03",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1870,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T11:33:45",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1871,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:56:48",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1872,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:01:01",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1873,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T11:37:31",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1874,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,23,"2011-01-02T10:46:50",23,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1875,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T15:26:10",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1876,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,14,"2010-12-24T08:26:40",14,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1877,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,26,"2011-01-05T08:08:11",26,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1878,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T15:11:14",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1879,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,28,"2011-01-07T08:26:47",28,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1880,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T11:44:47",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1881,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,4,"2010-12-14T10:59:55",4,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1882,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T13:09:50",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1883,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:10:54",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0041",NA,1884,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T12:09:52",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1885,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T09:44:29",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1886,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,13,"2010-12-23T08:04:32",13,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1887,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T15:26:10",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1888,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,9,"2010-12-19T13:35:30",9,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1889,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T11:44:47",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1890,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,5,"2010-12-15T10:01:26",5,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1891,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T11:16:05",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1892,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:06:18",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1893,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T15:11:14",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1894,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,27,"2011-01-06T09:30:00",27,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1895,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,7,"2010-12-17T08:41:31",7,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1896,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,29,"2011-01-08T08:40:14",29,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1897,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,12,"2010-12-22T08:35:44",12,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1898,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T09:17:21",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1899,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T10:04:22",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1900,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,6,"2010-12-16T09:17:42",6,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1901,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T11:33:45",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1902,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T08:25:39",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1903,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T09:39:50",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1904,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T11:05:18",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1905,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T12:59:20",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1906,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,10,"2010-12-20T11:32:41",10,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1907,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,23,"2011-01-02T06:29:04",23,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1908,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,9,"2010-12-19T08:07:39",9,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1909,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T09:33:57",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1910,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T14:00:27",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1911,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:56:16",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1912,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T07:18:27",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1913,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,19,"2010-12-29T10:06:58",19,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1914,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:12:32",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1915,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,16,"2010-12-26T07:39:30",16,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1916,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T08:23:37",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1917,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,17,"2010-12-27T10:43:18",17,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1918,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,20,"2010-12-30T09:23:02",20,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1919,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,16,"2010-12-26T06:59:23",16,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1920,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T08:53:57",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1921,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T10:18:12",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1922,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,26,"2011-01-05T10:05:01",26,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1923,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T10:40:50",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1924,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T08:46:39",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1925,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,11,"2010-12-21T08:10:45",11,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1926,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,24,"2011-01-03T09:24:15",24,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1927,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T06:32:11",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1928,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T08:59:46",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1929,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,21,"2010-12-31T09:17:35",21,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1930,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T14:00:42",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1931,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T10:17:46",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1932,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:56:48",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1933,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,3,"2010-12-13T12:41:07",3,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1934,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T08:22:44",30,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1935,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,18,"2010-12-28T08:25:07",18,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1936,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T15:08:57",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1937,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:01:01",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1938,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T13:09:50",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1939,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:10:54",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1940,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T07:52:06",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1941,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,23,"2011-01-02T10:46:50",23,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1942,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,4,"2010-12-14T10:59:55",4,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1943,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T11:37:31",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1944,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,14,"2010-12-24T08:26:40",14,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1945,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,28,"2011-01-07T08:26:47",28,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1946,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,26,"2011-01-05T08:08:11",26,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1947,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T10:38:59",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1948,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T12:09:52",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1949,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T11:37:26",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0042",NA,1950,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:55:24",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1951,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T14:00:27",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1952,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,13,"2010-12-23T08:04:32",13,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1953,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T07:18:27",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1954,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,9,"2010-12-19T13:35:30",9,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1955,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T09:44:29",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1956,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,29,"2011-01-08T08:40:14",29,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1957,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,5,"2010-12-15T10:01:26",5,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1958,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:06:18",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1959,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,27,"2011-01-06T09:30:00",27,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1960,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T10:04:22",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1961,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T09:17:21",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1962,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T09:39:50",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1963,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,12,"2010-12-22T08:35:44",12,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1964,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,7,"2010-12-17T08:41:31",7,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0043",NA,1965,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T11:37:26",22,NA,NA,NA,NA,NA
