STUDYID, DOMAIN, USUBJID, POOLID, PCSEQ, PCGRPID, PCREFID, PCSPID, PCTESTCD, PCTEST, PCCAT, PCSCAT, PCORRES, PCORRESU, PCSTRESC, PCSTRESN, PCSTRESU, PCSTAT, PCREASND, PCNAM, PCSPEC, PCSPCCND, PCMETHOD, PCBLFL, PCFAST, PCDRVFL, PCLLOQ, PCEXCLFL, PCREASEX, VISITDY, PCDTC, PCENDTC, PCDY, PCENDY, PCTPT, PCTPTNUM, PCELTM, PCTPTREF, PCRFTDTC, PCEVLINT
STUDY123,PC,STUDY123-4006,,465,ARTICLE123-DAY85-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,12.0,ug/mL,12.0,12.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4103,,466,ARTICLE123-DAY85-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,14.0,ug/mL,14.0,14.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4103,,467,ARTICLE123-DAY85-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,16.6,ug/mL,16.6,16.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4103,,468,ARTICLE123-DAY85-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,17.8,ug/mL,17.8,17.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4103,,469,ARTICLE123-DAY85-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,15.5,ug/mL,15.5,15.5,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4103,,470,ARTICLE123-DAY85-STUDY123-4103,,,ARCLE123,ARTICLE123,ANALYTE,,12.1,ug/mL,12.1,12.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4501,,471,ARTICLE123-DAY85-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,12.5,ug/mL,12.5,12.5,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4501,,472,ARTICLE123-DAY85-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,15.9,ug/mL,15.9,15.9,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4501,,473,ARTICLE123-DAY85-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,20.8,ug/mL,20.8,20.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4501,,474,ARTICLE123-DAY85-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,19.2,ug/mL,19.2,19.2,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4501,,475,ARTICLE123-DAY85-STUDY123-4501,,,ARCLE123,ARTICLE123,ANALYTE,,14.0,ug/mL,14.0,14.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4502,,476,ARTICLE123-DAY85-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,11.1,ug/mL,11.1,11.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4502,,477,ARTICLE123-DAY85-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,13.1,ug/mL,13.1,13.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4502,,478,ARTICLE123-DAY85-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,17.3,ug/mL,17.3,17.3,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4502,,479,ARTICLE123-DAY85-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,15.0,ug/mL,15.0,15.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4502,,480,ARTICLE123-DAY85-STUDY123-4502,,,ARCLE123,ARTICLE123,ANALYTE,,12.0,ug/mL,12.0,12.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4503,,481,ARTICLE123-DAY85-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,18.2,ug/mL,18.2,18.2,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4503,,482,ARTICLE123-DAY85-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,19.6,ug/mL,19.6,19.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4503,,483,ARTICLE123-DAY85-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,23.3,ug/mL,23.3,23.3,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4503,,484,ARTICLE123-DAY85-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,20.5,ug/mL,20.5,20.5,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4503,,485,ARTICLE123-DAY85-STUDY123-4503,,,ARCLE123,ARTICLE123,ANALYTE,,15.9,ug/mL,15.9,15.9,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4504,,486,ARTICLE123-DAY85-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,17.3,ug/mL,17.3,17.3,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4504,,487,ARTICLE123-DAY85-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,20.7,ug/mL,20.7,20.7,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4504,,488,ARTICLE123-DAY85-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,21.5,ug/mL,21.5,21.5,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4504,,489,ARTICLE123-DAY85-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,22.4,ug/mL,22.4,22.4,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4504,,490,ARTICLE123-DAY85-STUDY123-4504,,,ARCLE123,ARTICLE123,ANALYTE,,17.8,ug/mL,17.8,17.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4506,,491,ARTICLE123-DAY85-STUDY123-4506,,,ARCLE123,ARTICLE123,ANALYTE,,16.1,ug/mL,16.1,16.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4506,,492,ARTICLE123-DAY85-STUDY123-4506,,,ARCLE123,ARTICLE123,ANALYTE,,16.8,ug/mL,16.8,16.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4506,,493,ARTICLE123-DAY85-STUDY123-4506,,,ARCLE123,ARTICLE123,ANALYTE,,15.6,ug/mL,15.6,15.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4506,,494,ARTICLE123-DAY85-STUDY123-4506,,,ARCLE123,ARTICLE123,ANALYTE,,13.0,ug/mL,13.0,13.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4506,,495,ARTICLE123-DAY85-STUDY123-4506,,,ARCLE123,ARTICLE123,ANALYTE,,10.3,ug/mL,10.3,10.3,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4605,,496,ARTICLE123-DAY85-STUDY123-4605,,,ARCLE123,ARTICLE123,ANALYTE,,19.0,ug/mL,19.0,19.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4605,,497,ARTICLE123-DAY85-STUDY123-4605,,,ARCLE123,ARTICLE123,ANALYTE,,19.5,ug/mL,19.5,19.5,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4605,,498,ARTICLE123-DAY85-STUDY123-4605,,,ARCLE123,ARTICLE123,ANALYTE,,19.2,ug/mL,19.2,19.2,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4605,,499,ARTICLE123-DAY85-STUDY123-4605,,,ARCLE123,ARTICLE123,ANALYTE,,16.0,ug/mL,16.0,16.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4605,,500,ARTICLE123-DAY85-STUDY123-4605,,,ARCLE123,ARTICLE123,ANALYTE,,12.6,ug/mL,12.6,12.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2001,,501,ARTICLE123-DAY85-STUDY123-2001,,,ARCLE123,ARTICLE123,ANALYTE,,2.16,ug/mL,2.16,2.16,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2001,,502,ARTICLE123-DAY85-STUDY123-2001,,,ARCLE123,ARTICLE123,ANALYTE,,2.59,ug/mL,2.59,2.59,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2001,,503,ARTICLE123-DAY85-STUDY123-2001,,,ARCLE123,ARTICLE123,ANALYTE,,2.35,ug/mL,2.35,2.35,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2001,,504,ARTICLE123-DAY85-STUDY123-2001,,,ARCLE123,ARTICLE123,ANALYTE,,1.87,ug/mL,1.87,1.87,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2001,,505,ARTICLE123-DAY85-STUDY123-2001,,,ARCLE123,ARTICLE123,ANALYTE,,1.24,ug/mL,1.24,1.24,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2002,,506,ARTICLE123-DAY85-STUDY123-2002,,,ARCLE123,ARTICLE123,ANALYTE,,2.87,ug/mL,2.87,2.87,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2002,,507,ARTICLE123-DAY85-STUDY123-2002,,,ARCLE123,ARTICLE123,ANALYTE,,2.86,ug/mL,2.86,2.86,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2002,,508,ARTICLE123-DAY85-STUDY123-2002,,,ARCLE123,ARTICLE123,ANALYTE,,2.60,ug/mL,2.60,2.60,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2002,,509,ARTICLE123-DAY85-STUDY123-2002,,,ARCLE123,ARTICLE123,ANALYTE,,2.05,ug/mL,2.05,2.05,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2002,,510,ARTICLE123-DAY85-STUDY123-2002,,,ARCLE123,ARTICLE123,ANALYTE,,1.98,ug/mL,1.98,1.98,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2003,,511,ARTICLE123-DAY85-STUDY123-2003,,,ARCLE123,ARTICLE123,ANALYTE,,2.87,ug/mL,2.87,2.87,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2003,,512,ARTICLE123-DAY85-STUDY123-2003,,,ARCLE123,ARTICLE123,ANALYTE,,3.10,ug/mL,3.10,3.10,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2003,,513,ARTICLE123-DAY85-STUDY123-2003,,,ARCLE123,ARTICLE123,ANALYTE,,3.13,ug/mL,3.13,3.13,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2003,,514,ARTICLE123-DAY85-STUDY123-2003,,,ARCLE123,ARTICLE123,ANALYTE,,2.97,ug/mL,2.97,2.97,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2003,,515,ARTICLE123-DAY85-STUDY123-2003,,,ARCLE123,ARTICLE123,ANALYTE,,3.22,ug/mL,3.22,3.22,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2004,,516,ARTICLE123-DAY85-STUDY123-2004,,,ARCLE123,ARTICLE123,ANALYTE,,3.04,ug/mL,3.04,3.04,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2004,,517,ARTICLE123-DAY85-STUDY123-2004,,,ARCLE123,ARTICLE123,ANALYTE,,3.49,ug/mL,3.49,3.49,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2004,,518,ARTICLE123-DAY85-STUDY123-2004,,,ARCLE123,ARTICLE123,ANALYTE,,3.08,ug/mL,3.08,3.08,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2004,,519,ARTICLE123-DAY85-STUDY123-2004,,,ARCLE123,ARTICLE123,ANALYTE,,2.88,ug/mL,2.88,2.88,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2004,,520,ARTICLE123-DAY85-STUDY123-2004,,,ARCLE123,ARTICLE123,ANALYTE,,2.32,ug/mL,2.32,2.32,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2501,,521,ARTICLE123-DAY85-STUDY123-2501,,,ARCLE123,ARTICLE123,ANALYTE,,2.47,ug/mL,2.47,2.47,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2501,,522,ARTICLE123-DAY85-STUDY123-2501,,,ARCLE123,ARTICLE123,ANALYTE,,3.25,ug/mL,3.25,3.25,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2501,,523,ARTICLE123-DAY85-STUDY123-2501,,,ARCLE123,ARTICLE123,ANALYTE,,2.77,ug/mL,2.77,2.77,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2501,,524,ARTICLE123-DAY85-STUDY123-2501,,,ARCLE123,ARTICLE123,ANALYTE,,2.39,ug/mL,2.39,2.39,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2501,,525,ARTICLE123-DAY85-STUDY123-2501,,,ARCLE123,ARTICLE123,ANALYTE,,2.01,ug/mL,2.01,2.01,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2502,,526,ARTICLE123-DAY85-STUDY123-2502,,,ARCLE123,ARTICLE123,ANALYTE,,3.19,ug/mL,3.19,3.19,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2502,,527,ARTICLE123-DAY85-STUDY123-2502,,,ARCLE123,ARTICLE123,ANALYTE,,3.63,ug/mL,3.63,3.63,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2502,,528,ARTICLE123-DAY85-STUDY123-2502,,,ARCLE123,ARTICLE123,ANALYTE,,3.12,ug/mL,3.12,3.12,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2502,,529,ARTICLE123-DAY85-STUDY123-2502,,,ARCLE123,ARTICLE123,ANALYTE,,2.47,ug/mL,2.47,2.47,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2502,,530,ARTICLE123-DAY85-STUDY123-2502,,,ARCLE123,ARTICLE123,ANALYTE,,1.71,ug/mL,1.71,1.71,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2503,,531,ARTICLE123-DAY85-STUDY123-2503,,,ARCLE123,ARTICLE123,ANALYTE,,4.42,ug/mL,4.42,4.42,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2503,,532,ARTICLE123-DAY85-STUDY123-2503,,,ARCLE123,ARTICLE123,ANALYTE,,5.16,ug/mL,5.16,5.16,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2503,,533,ARTICLE123-DAY85-STUDY123-2503,,,ARCLE123,ARTICLE123,ANALYTE,,4.27,ug/mL,4.27,4.27,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2503,,534,ARTICLE123-DAY85-STUDY123-2503,,,ARCLE123,ARTICLE123,ANALYTE,,3.24,ug/mL,3.24,3.24,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2503,,535,ARTICLE123-DAY85-STUDY123-2503,,,ARCLE123,ARTICLE123,ANALYTE,,2.75,ug/mL,2.75,2.75,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2504,,536,ARTICLE123-DAY85-STUDY123-2504,,,ARCLE123,ARTICLE123,ANALYTE,,4.04,ug/mL,4.04,4.04,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2504,,537,ARTICLE123-DAY85-STUDY123-2504,,,ARCLE123,ARTICLE123,ANALYTE,,4.77,ug/mL,4.77,4.77,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2504,,538,ARTICLE123-DAY85-STUDY123-2504,,,ARCLE123,ARTICLE123,ANALYTE,,4.77,ug/mL,4.77,4.77,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2504,,539,ARTICLE123-DAY85-STUDY123-2504,,,ARCLE123,ARTICLE123,ANALYTE,,4.21,ug/mL,4.21,4.21,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2504,,540,ARTICLE123-DAY85-STUDY123-2504,,,ARCLE123,ARTICLE123,ANALYTE,,2.65,ug/mL,2.65,2.65,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3001,,541,ARTICLE123-DAY85-STUDY123-3001,,,ARCLE123,ARTICLE123,ANALYTE,,6.09,ug/mL,6.09,6.09,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3001,,542,ARTICLE123-DAY85-STUDY123-3001,,,ARCLE123,ARTICLE123,ANALYTE,,7.60,ug/mL,7.60,7.60,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3001,,543,ARTICLE123-DAY85-STUDY123-3001,,,ARCLE123,ARTICLE123,ANALYTE,,7.05,ug/mL,7.05,7.05,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3001,,544,ARTICLE123-DAY85-STUDY123-3001,,,ARCLE123,ARTICLE123,ANALYTE,,6.45,ug/mL,6.45,6.45,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3001,,545,ARTICLE123-DAY85-STUDY123-3001,,,ARCLE123,ARTICLE123,ANALYTE,,6.11,ug/mL,6.11,6.11,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3002,,546,ARTICLE123-DAY85-STUDY123-3002,,,ARCLE123,ARTICLE123,ANALYTE,,4.68,ug/mL,4.68,4.68,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3002,,547,ARTICLE123-DAY85-STUDY123-3002,,,ARCLE123,ARTICLE123,ANALYTE,,5.09,ug/mL,5.09,5.09,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3002,,548,ARTICLE123-DAY85-STUDY123-3002,,,ARCLE123,ARTICLE123,ANALYTE,,4.55,ug/mL,4.55,4.55,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3002,,549,ARTICLE123-DAY85-STUDY123-3002,,,ARCLE123,ARTICLE123,ANALYTE,,3.43,ug/mL,3.43,3.43,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3002,,550,ARTICLE123-DAY85-STUDY123-3002,,,ARCLE123,ARTICLE123,ANALYTE,,2.13,ug/mL,2.13,2.13,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3003,,551,ARTICLE123-DAY85-STUDY123-3003,,,ARCLE123,ARTICLE123,ANALYTE,,3.51,ug/mL,3.51,3.51,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3003,,552,ARTICLE123-DAY85-STUDY123-3003,,,ARCLE123,ARTICLE123,ANALYTE,,4.60,ug/mL,4.60,4.60,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3003,,553,ARTICLE123-DAY85-STUDY123-3003,,,ARCLE123,ARTICLE123,ANALYTE,,4.47,ug/mL,4.47,4.47,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3003,,554,ARTICLE123-DAY85-STUDY123-3003,,,ARCLE123,ARTICLE123,ANALYTE,,4.00,ug/mL,4.00,4.00,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3003,,555,ARTICLE123-DAY85-STUDY123-3003,,,ARCLE123,ARTICLE123,ANALYTE,,2.95,ug/mL,2.95,2.95,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3004,,556,ARTICLE123-DAY85-STUDY123-3004,,,ARCLE123,ARTICLE123,ANALYTE,,8.61,ug/mL,8.61,8.61,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3004,,557,ARTICLE123-DAY85-STUDY123-3004,,,ARCLE123,ARTICLE123,ANALYTE,,8.43,ug/mL,8.43,8.43,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3004,,558,ARTICLE123-DAY85-STUDY123-3004,,,ARCLE123,ARTICLE123,ANALYTE,,8.26,ug/mL,8.26,8.26,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
