LBCAT,LBTEST,LBTESTCD,LBSPEC,SPECIES,SEX,LBSTRESM,LBSTRESSD,LBSTRESU,N
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,PLASMA,RABBIT,F,2.55,0.094280904,RATIO,10
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,PLASMA,RABBIT,M,2.42,0.053748385,RATIO,10
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,PLASMA,RAT,F,2.549590973,1.023953501,RATIO,709
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,PLASMA,RAT,M,2.066963019,0.546364931,RATIO,658
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,CAT,F,1.2375,0.130471174,RATIO,56
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,CAT,M,1.1625,0.041833001,RATIO,56
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,DOG,F,1.515674401,0.353504313,RATIO,765
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,DOG,M,1.366302148,0.30034201,RATIO,849
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,GUINEA PIG,M,2.08,0.078881064,RATIO,10
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,MONKEY,F,1.453664368,0.252506904,RATIO,1336
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,MONKEY,M,1.516159769,0.2505221,RATIO,1490
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,MOUSE,F,1.976498195,0.727415856,RATIO,554
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,MOUSE,M,1.485766871,0.445794016,RATIO,815
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,PIG,F,3.141497175,1.011310424,RATIO,59
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,PIG,M,4.046388889,1.619605139,RATIO,54
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,RABBIT,F,2.261571429,1.296245286,RATIO,70
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,RABBIT,M,2.327564103,1.215446512,RATIO,78
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,RAT,F,1.984443583,0.976533403,RATIO,7090
CLINICAL CHEMISTRY,Albumin/Globulin,ALBGLOB,SERUM,RAT,M,1.638687877,0.605575619,RATIO,7465
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,DOG,F,89.02916667,25.4983698,IU/L,40
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,DOG,F,82.71351351,36.62025359,U/L,74
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,DOG,M,74.88157895,26.97369445,IU/L,38
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,DOG,M,85.12702703,40.69522501,U/L,74
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,MONKEY,F,541.9375,185.4606795,IU/L,20
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,MONKEY,F,530.4325883,205.819415,U/L,49
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,MONKEY,M,671.8695652,156.7378542,IU/L,23
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,MONKEY,M,711.9437642,365.9093449,U/L,49
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,MOUSE,F,79.08695652,14.36350503,IU/L,23
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,MOUSE,F,96.7755102,51.67442412,U/L,147
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,MOUSE,M,70.65384615,27.79919755,IU/L,26
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,MOUSE,M,78.23597122,23.41988814,U/L,139
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,MOUSE,M,1.072436667,0.227060706,ukat/L,18
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,RABBIT,F,182.2,73.55013407,U/L,10
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,RABBIT,M,173,31.47662272,U/L,10
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,RAT,F,54.6,18.11199725,g/L,10
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,RAT,F,67.73635057,31.78029051,IU/L,348
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,RAT,F,142.0969014,152.5554365,U/L,355
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,RAT,M,127.9,23.03837379,g/L,10
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,RAT,M,115.1107143,41.0258597,IU/L,350
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,PLASMA,RAT,M,168.5816993,138.2289813,U/L,306
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,CAT,F,77.5,13.39606455,U/L,56
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,CAT,M,121.5,45.2345403,U/L,56
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,DOG,F,84.03921569,35.87265427,IU/L,17
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,DOG,F,91.7056031,152.9005111,U/L,818
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,DOG,M,72.16666667,21.86487861,IU/L,17
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,DOG,M,88.7865009,42.73185038,U/L,902
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,GUINEA PIG,M,269.2,54.49322078,U/L,10
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,MONKEY,F,644.0565476,280.7569043,IU/L,28
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,MONKEY,F,387.8318871,203.0844305,U/L,1467
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,MONKEY,M,657.4423077,149.1024494,IU/L,26
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,MONKEY,M,534.4340112,232.4244248,U/L,1638
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,MOUSE,F,98.63467095,36.03649881,U/L,623
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,MOUSE,M,71.95132743,37.46111633,U/L,904
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,PIG,F,145.3405797,29.13258234,U/L,46
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,PIG,F,2.473076923,1.079101263,ukat/L,13
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,PIG,M,160.9883721,29.49785651,U/L,43
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,PIG,M,2.307727273,0.411078543,ukat/L,11
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,RABBIT,F,87.22857143,29.17621198,U/L,70
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,RABBIT,M,101.4423077,28.34736191,U/L,78
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,RAT,F,104.7866667,79.92136124,IU/L,150
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,RAT,F,74.65969303,41.9913873,U/L,7232
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,RAT,F,2.860572,2.195265418,ukat/L,20
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,RAT,M,171.8583333,95.03417447,IU/L,156
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,RAT,M,133.3155052,63.86097692,U/L,7591
CLINICAL CHEMISTRY,Alkaline Phosphatase,ALP,SERUM,RAT,M,4.004134,1.190495776,ukat/L,20
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,DOG,F,41.4,12.64390386,IU/L,40
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,DOG,F,33.38518519,7.792534777,U/L,72
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,DOG,M,45.21491228,16.58310846,IU/L,38
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,DOG,M,37.67297297,10.3957344,U/L,74
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,MONKEY,F,35.88125,20.45869857,IU/L,20
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,MONKEY,F,45.02740525,13.05091038,U/L,49
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,MONKEY,M,49.26630435,14.56832961,IU/L,23
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,MONKEY,M,43.89795918,12.23399657,U/L,49
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,MOUSE,F,23.82608696,7.597261312,IU/L,23
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,MOUSE,F,29.50878378,6.796607087,U/L,148
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,MOUSE,M,26.30769231,7.704643954,IU/L,26
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,MOUSE,M,45.82733813,33.00600254,U/L,139
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,MOUSE,M,0.920183,0.36509716,ukat/L,18
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,RABBIT,F,26.37,5.958523307,U/L,10
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,RABBIT,M,28.59,9.044114108,U/L,10
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,RAT,F,41.84,11.02584842,g/L,10
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,RAT,F,33.5598659,9.609802858,IU/L,348
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,RAT,F,30.16223565,10.73536819,U/L,331
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,RAT,M,43.06,5.257629377,g/L,10
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,RAT,M,39.3647619,14.25395758,IU/L,350
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,PLASMA,RAT,M,39.37581699,8.970070644,U/L,306
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,CAT,F,75.5,18.11026831,U/L,56
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,CAT,M,64.5,11.38819165,U/L,56
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,DOG,F,32.05882353,7.592128868,IU/L,17
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,DOG,F,33.49953574,56.76709054,U/L,818
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,DOG,M,36.93627451,11.13558834,IU/L,17
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,DOG,M,35.36626544,39.455488,U/L,902
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,GUINEA PIG,M,31.6,3.921450979,U/L,10
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,MONKEY,F,49.17857143,12.41404012,IU/L,28
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,MONKEY,F,51.40212783,23.84792515,U/L,1463
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,MONKEY,M,61.25320513,23.0362333,IU/L,26
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,MONKEY,M,51.77829488,21.81466274,U/L,1638
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,MOUSE,F,32.69242199,26.15815086,U/L,673
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,MOUSE,M,45.66004343,53.8532639,U/L,921
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,PIG,F,34.72101449,6.34551016,U/L,46
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,PIG,F,1.031923077,0.135058451,ukat/L,13
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,PIG,M,34.67829457,5.73896403,U/L,43
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,PIG,M,1.100454545,0.154817708,ukat/L,11
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,RABBIT,F,33.87142857,10.79055737,U/L,70
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,RABBIT,M,37.03846154,10.57050209,U/L,78
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,RAT,F,23.88333333,8.887140371,IU/L,150
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,RAT,F,35.01522207,24.74514819,U/L,7250
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,RAT,F,1.0782136,0.324864488,ukat/L,20
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,RAT,M,27.69807692,7.483482639,IU/L,156
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,RAT,M,37.54994224,21.88161214,U/L,7618
CLINICAL CHEMISTRY,Alanine Aminotransferase,ALT,SERUM,RAT,M,1.1207216,0.189563163,ukat/L,20
CLINICAL CHEMISTRY,Amylase,AMYLASE,SERUM,DOG,F,505.828125,90.48655373,U/L,16
CLINICAL CHEMISTRY,Amylase,AMYLASE,SERUM,DOG,M,704.28125,162.2592672,U/L,16
CLINICAL CHEMISTRY,Amylase,AMYLASE,SERUM,MONKEY,F,311.8450311,105.6514902,U/L,46
CLINICAL CHEMISTRY,Amylase,AMYLASE,SERUM,MONKEY,M,363.5029252,113.1894007,U/L,70
CLINICAL CHEMISTRY,Amylase,AMYLASE,SERUM,PIG,F,68.989,23.65455327,ukat/L,10
CLINICAL CHEMISTRY,Amylase,AMYLASE,SERUM,RAT,F,842.6181818,589.4070177,U/L,385
CLINICAL CHEMISTRY,Amylase,AMYLASE,SERUM,RAT,M,1186.03,804.7358424,U/L,400
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,DOG,F,35.925,4.566764925,IU/L,40
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,DOG,F,30.36342593,6.660427914,U/L,72
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,DOG,M,33.46491228,5.146926529,IU/L,38
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,DOG,M,34.41328829,9.66246623,U/L,74
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,MONKEY,F,40.5,24.29776901,IU/L,20
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,MONKEY,F,36.58399741,8.2381704,U/L,49
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,MONKEY,M,41.50543478,19.8375676,IU/L,23
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,MONKEY,M,38.9723356,5.291771469,U/L,49
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,MOUSE,F,51.91304348,11.32941884,IU/L,23
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,MOUSE,F,57.93513514,14.41899194,U/L,148
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,MOUSE,M,47.76923077,14.61316582,IU/L,26
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,MOUSE,M,62.76618705,26.4167946,U/L,139
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,MOUSE,M,0.972692833,0.184563902,ukat/L,18
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,RABBIT,F,17.37,3.675685877,U/L,10
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,RABBIT,M,25.72,13.67766224,U/L,10
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,RAT,F,93.15,10.77736826,g/L,10
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,RAT,F,86.61063218,16.56481405,IU/L,348
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,RAT,F,68.16788732,12.64938241,U/L,355
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,RAT,M,106.4,21.97271035,g/L,10
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,RAT,M,83.42,13.23320167,IU/L,350
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,PLASMA,RAT,M,69.23006536,11.62906948,U/L,306
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,CAT,F,26,7.961269885,U/L,56
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,CAT,M,24.25,2.952656739,U/L,56
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,DOG,F,29.71078431,4.626230847,IU/L,17
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,DOG,F,30.53581762,44.20220983,U/L,818
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,DOG,M,37.09803922,6.224687303,IU/L,17
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,DOG,M,29.71743348,17.84515811,U/L,902
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,GUINEA PIG,M,31.6,4.087922591,U/L,10
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,MONKEY,F,53.74404762,10.42274955,IU/L,28
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,MONKEY,F,50.6919929,24.304465,U/L,1457
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,MONKEY,M,55.15064103,16.61552185,IU/L,26
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,MONKEY,M,56.11967805,29.58508119,U/L,1632
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,MOUSE,F,73.73315217,48.35514156,U/L,552
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,MOUSE,M,80.4631242,76.8573577,U/L,781
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,PIG,F,64.14492754,54.80130899,U/L,46
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,PIG,F,0.430384615,0.078487301,ukat/L,13
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,PIG,M,53.0503876,30.10463531,U/L,43
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,PIG,M,0.513787879,0.106855538,ukat/L,11
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,RABBIT,F,21,7.946606239,U/L,70
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,RABBIT,M,21.71153846,8.622595366,U/L,78
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,RAT,F,93.60666667,25.91516792,IU/L,150
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,RAT,F,107.8844684,72.89739898,U/L,7280
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,RAT,F,1.517799,0.362354384,ukat/L,20
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,RAT,M,101.7698718,34.74498139,IU/L,156
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,RAT,M,106.9141093,67.61976413,U/L,7651
CLINICAL CHEMISTRY,Aspartate Aminotransferase,AST,SERUM,RAT,M,1.489294,0.167470926,ukat/L,20
CLINICAL CHEMISTRY,Bicarbonate,BICARB,PLASMA,RAT,F,19.49166667,2.436879209,mmol/L,72
CLINICAL CHEMISTRY,Bicarbonate,BICARB,PLASMA,RAT,M,21.00294118,2.432459022,mmol/L,68
CLINICAL CHEMISTRY,Bicarbonate,BICARB,SERUM,DOG,F,22.98088235,1.159635249,mEq/L,34
CLINICAL CHEMISTRY,Bicarbonate,BICARB,SERUM,DOG,F,20.04054054,1.073067748,mmol/L,37
CLINICAL CHEMISTRY,Bicarbonate,BICARB,SERUM,DOG,M,22.86764706,1.814946555,mEq/L,34
CLINICAL CHEMISTRY,Bicarbonate,BICARB,SERUM,DOG,M,20.56756757,1.55615537,mmol/L,37
CLINICAL CHEMISTRY,Bicarbonate,BICARB,SERUM,MONKEY,F,19.59479167,2.777201682,mEq/L,64
CLINICAL CHEMISTRY,Bicarbonate,BICARB,SERUM,MONKEY,M,21.49600694,3.3598715,mEq/L,64
CLINICAL CHEMISTRY,Bicarbonate,BICARB,SERUM,RAT,F,27.86714286,6.867026224,mEq/L,280
CLINICAL CHEMISTRY,Bicarbonate,BICARB,SERUM,RAT,F,20.92407407,2.45607775,mmol/L,270
CLINICAL CHEMISTRY,Bicarbonate,BICARB,SERUM,RAT,M,29.8540146,5.894655363,mEq/L,274
CLINICAL CHEMISTRY,Bicarbonate,BICARB,SERUM,RAT,M,23.19402985,1.840971946,mmol/L,268
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,PLASMA,DOG,F,1.119833333,0.24085247,umol/L,20
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,PLASMA,DOG,M,0.826583333,0.178696936,umol/L,20
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,PLASMA,RAT,F,0.029333333,0.005799687,mg/dL,45
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,PLASMA,RAT,F,1.19,0.646662519,umol/L,30
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,PLASMA,RAT,M,0.763333333,0.340114923,umol/L,30
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,SERUM,DOG,F,0.013043478,0.034435022,mg/dL,23
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,SERUM,DOG,M,0.015217391,0.034327244,mg/dL,23
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,SERUM,MONKEY,F,0.0735,0.029313996,mg/dL,30
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,SERUM,MONKEY,F,0.8381,0.51921207,umol/L,50
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,SERUM,MONKEY,M,0.09212963,0.031672735,mg/dL,54
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,SERUM,MONKEY,M,0.76222449,0.373796352,umol/L,49
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,SERUM,MOUSE,M,2.025,0.321022671,umol/L,28
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,SERUM,RAT,F,0.015718954,0.022881866,mg/dL,306
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,SERUM,RAT,F,0.610597015,0.256335545,umol/L,134
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,SERUM,RAT,M,0.023580247,0.0246867,mg/dL,324
CLINICAL CHEMISTRY,Direct Bilirubin,BILDIR,SERUM,RAT,M,0.6976,0.271079572,umol/L,150
CLINICAL CHEMISTRY,Bile Acid,BILEAC,PLASMA,MONKEY,F,5.113333333,0.578517375,umol/L,18
CLINICAL CHEMISTRY,Bile Acid,BILEAC,PLASMA,MONKEY,M,5.24,2.350128908,umol/L,18
CLINICAL CHEMISTRY,Bile Acid,BILEAC,PLASMA,MOUSE,F,3.120879121,0.666085828,umol/L,91
CLINICAL CHEMISTRY,Bile Acid,BILEAC,PLASMA,MOUSE,M,3.702247191,2.270861747,umol/L,89
CLINICAL CHEMISTRY,Bile Acid,BILEAC,SERUM,DOG,F,3.934047619,3.176117601,umol/L,70
CLINICAL CHEMISTRY,Bile Acid,BILEAC,SERUM,DOG,M,2.0515,1.75251837,umol/L,100
CLINICAL CHEMISTRY,Bile Acid,BILEAC,SERUM,MONKEY,F,4.625958995,2.698034981,umol/L,72
CLINICAL CHEMISTRY,Bile Acid,BILEAC,SERUM,MONKEY,M,5.928900344,3.288727129,umol/L,97
CLINICAL CHEMISTRY,Bile Acid,BILEAC,SERUM,MOUSE,F,7.69,2.197517181,umol/L,160
CLINICAL CHEMISTRY,Bile Acid,BILEAC,SERUM,MOUSE,M,3.1,2.188268763,umol/L,224
CLINICAL CHEMISTRY,Bile Acid,BILEAC,SERUM,RAT,F,15.24547619,8.777993212,umol/L,84
CLINICAL CHEMISTRY,Bile Acid,BILEAC,SERUM,RAT,M,12.41980769,10.71597265,umol/L,104
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,DOG,F,1.964787234,1.031112774,umol/L,47
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,DOG,M,1.793368794,0.847646749,umol/L,47
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,MONKEY,F,2.06671131,0.762396564,umol/L,64
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,MONKEY,M,2.242340067,0.998204116,umol/L,66
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,MOUSE,F,0.14,0,mg/dL,22
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,MOUSE,F,1.363809524,0.348105811,umol/L,105
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,MOUSE,M,0.14,0,mg/dL,19
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,MOUSE,M,1.408264463,0.292214755,umol/L,121
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,RABBIT,F,2.08,0.085634884,umol/L,10
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,RABBIT,M,2.09,0.122020035,umol/L,10
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,RAT,F,0.072588235,0.039795697,mg/dL,85
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,RAT,F,1.882142857,0.811732394,umol/L,266
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,RAT,M,0.0995,0.041937071,mg/dL,40
CLINICAL CHEMISTRY,Bilirubin,BILI,PLASMA,RAT,M,1.466594828,0.692190856,umol/L,232
CLINICAL CHEMISTRY,Bilirubin,BILI,SERUM,CAT,F,0.1125,0.021846572,mg/dL,56
CLINICAL CHEMISTRY,Bilirubin,BILI,SERUM,CAT,M,0.1125,0.021846572,mg/dL,56
CLINICAL CHEMISTRY,Bilirubin,BILI,SERUM,DOG,F,0.119820194,0.067038266,mg/dL,482
CLINICAL CHEMISTRY,Bilirubin,BILI,SERUM,DOG,F,1.742433209,1.014572092,umol/L,172
CLINICAL CHEMISTRY,Bilirubin,BILI,SERUM,DOG,M,0.102348485,0.063966387,mg/dL,506
CLINICAL CHEMISTRY,Bilirubin,BILI,SERUM,DOG,M,1.218905665,0.735604802,umol/L,224
CLINICAL CHEMISTRY,Bilirubin,BILI,SERUM,GUINEA PIG,M,0.1,0,mg/dL,10
CLINICAL CHEMISTRY,Bilirubin,BILI,SERUM,MONKEY,F,0.204460317,0.073875276,mg/dL,1006
CLINICAL CHEMISTRY,Bilirubin,BILI,SERUM,MONKEY,F,3.829217269,2.488957016,umol/L,423
CLINICAL CHEMISTRY,Bilirubin,BILI,SERUM,MONKEY,M,0.194664979,0.064047757,mg/dL,1110
